dataset,csv_bytes,rows,cols,codec,bytes,ratio_vs_csv,enc_mbs,dec_mbs
data_disability_and_health_data_system_dhds_k62p-6esq.csv,15999781,42871,32,parquet+snappy,1087383,14.714,659.05,418.02
data_disability_and_health_data_system_dhds_k62p-6esq.csv,15999781,42871,32,parquet+zstd,902676,17.7248,140.88,1295.95
data_disability_and_health_data_system_dhds_k62p-6esq.csv,15999781,42871,32,polypress,423554,37.7751,4.49,153.44
data_disability_and_health_data_system_dhds_k62p-6esq.csv,15999781,42871,32,polypress+brotli,408579,39.1596,,
data_disability_and_health_data_system_dhds_k62p-6esq.csv,15999781,42871,32,polypress+zstd,456459,35.052,,
data_disability_and_health_data_system_dhds_k62p-6esq.csv,15999781,42871,32,xz -9e,861260,18.5772,3.77,338.14
data_disability_and_health_data_system_dhds_k62p-6esq.csv,15999781,42871,32,zstd -19,932045,17.1663,3.6,1252.55
data_disability_and_health_data_system_dhds_k62p-6esq.csv,15999781,42871,32,zstd -22,926728,17.2648,3.14,1145.38
data_disability_and_health_data_system_dhds_k62p-6esq.csv,15999781,42871,32,zstd -3,1767454,9.0524,213.29,990.52
data_nj_construction_permit_data_w9se-dmra.csv,15999988,41795,46,brotli -q11,909571,17.5907,0.91,716.62
data_nj_construction_permit_data_w9se-dmra.csv,15999988,41795,46,bzip2 -9,870076,18.3892,17.36,108.24
data_nj_construction_permit_data_w9se-dmra.csv,15999988,41795,46,feather+lz4,4991394,3.2055,1429.09,2919.17
data_nj_construction_permit_data_w9se-dmra.csv,15999988,41795,46,feather+zstd,2753186,5.8114,716.17,1265.03
data_nj_construction_permit_data_w9se-dmra.csv,15999988,41795,46,gzip -9,1310991,12.2045,14.62,1650.0
data_nj_construction_permit_data_w9se-dmra.csv,15999988,41795,46,lz4 -9,1612478,9.9226,126.28,879.99
data_nj_construction_permit_data_w9se-dmra.csv,15999988,41795,46,orc+snappy,1599456,10.0034,452.94,1313.52
data_nj_construction_permit_data_w9se-dmra.csv,15999988,41795,46,orc+zlib,1046289,15.2921,289.7,895.61
data_nj_construction_permit_data_w9se-dmra.csv,15999988,41795,46,orc+zstd,1029481,15.5418,420.04,1170.63
data_nj_construction_permit_data_w9se-dmra.csv,15999988,41795,46,parquet+brotli,1001196,15.9809,3.25,843.08
data_nj_construction_permit_data_w9se-dmra.csv,15999988,41795,46,parquet+gzip,1175404,13.6123,145.53,1075.48
data_nj_construction_permit_data_w9se-dmra.csv,15999988,41795,46,parquet+snappy,1634593,9.7884,602.52,440.18
data_nj_construction_permit_data_w9se-dmra.csv,15999988,41795,46,parquet+zstd,1100558,14.5381,45.91,1409.55
data_nj_construction_permit_data_w9se-dmra.csv,15999988,41795,46,polypress,591241,27.0617,1.78,141.12
data_nj_construction_permit_data_w9se-dmra.csv,15999988,41795,46,polypress+brotli,612928,26.1042,,
data_nj_construction_permit_data_w9se-dmra.csv,15999988,41795,46,polypress+zstd,679564,23.5445,,
data_nj_construction_permit_data_w9se-dmra.csv,15999988,41795,46,xz -9e,878952,18.2035,2.24,311.73
data_nj_construction_permit_data_w9se-dmra.csv,15999988,41795,46,zstd -19,956877,16.721,3.5,1237.03
data_nj_construction_permit_data_w9se-dmra.csv,15999988,41795,46,zstd -22,954030,16.7709,2.13,1113.75
data_nj_construction_permit_data_w9se-dmra.csv,15999988,41795,46,zstd -3,1514540,10.5643,206.5,1038.08
data_lobbyist_compensation_and_expenses_by_so_9nnw-c693.csv,15999924,41787,34,brotli -q11,581454,27.5171,0.82,872.92
data_lobbyist_compensation_and_expenses_by_so_9nnw-c693.csv,15999924,41787,34,bzip2 -9,1291035,12.3931,14.68,108.54
data_lobbyist_compensation_and_expenses_by_so_9nnw-c693.csv,15999924,41787,34,feather+lz4,3972002,4.0282,1406.09,3901.43
data_lobbyist_compensation_and_expenses_by_so_9nnw-c693.csv,15999924,41787,34,feather+zstd,2486162,6.4356,834.77,1664.03
data_lobbyist_compensation_and_expenses_by_so_9nnw-c693.csv,15999924,41787,34,gzip -9,1642353,9.7421,32.22,1452.97
data_lobbyist_compensation_and_expenses_by_so_9nnw-c693.csv,15999924,41787,34,lz4 -9,2025803,7.8981,149.87,809.68
data_lobbyist_compensation_and_expenses_by_so_9nnw-c693.csv,15999924,41787,34,orc+snappy,2574876,6.2139,592.94,1626.48
data_lobbyist_compensation_and_expenses_by_so_9nnw-c693.csv,15999924,41787,34,orc+zlib,1728805,9.2549,294.48,878.14
data_lobbyist_compensation_and_expenses_by_so_9nnw-c693.csv,15999924,41787,34,orc+zstd,1612724,9.9211,527.13,1454.8
data_lobbyist_compensation_and_expenses_by_so_9nnw-c693.csv,15999924,41787,34,parquet+brotli,882582,18.1285,3.83,1036.94
data_lobbyist_compensation_and_expenses_by_so_9nnw-c693.csv,15999924,41787,34,parquet+gzip,1080241,14.8114,184.08,1301.87
data_lobbyist_compensation_and_expenses_by_so_9nnw-c693.csv,15999924,41787,34,parquet+snappy,1516403,10.5512,739.71,438.98
data_lobbyist_compensation_and_expenses_by_so_9nnw-c693.csv,15999924,41787,34,parquet+zstd,949351,16.8535,44.0,1845.21
data_lobbyist_compensation_and_expenses_by_so_9nnw-c693.csv,15999924,41787,34,polypress,383324,41.7399,1.75,147.86
data_lobbyist_compensation_and_expenses_by_so_9nnw-c693.csv,15999924,41787,34,polypress+brotli,384662,41.5948,,
data_lobbyist_compensation_and_expenses_by_so_9nnw-c693.csv,15999924,41787,34,polypress+zstd,436953,36.617,,
data_lobbyist_compensation_and_expenses_by_so_9nnw-c693.csv,15999924,41787,34,xz -9e,536312,29.8332,3.5,407.13
data_lobbyist_compensation_and_expenses_by_so_9nnw-c693.csv,15999924,41787,34,zstd -19,615662,25.9882,3.64,1389.73
data_lobbyist_compensation_and_expenses_by_so_9nnw-c693.csv,15999924,41787,34,zstd -22,612364,26.1281,3.03,1354.99
data_lobbyist_compensation_and_expenses_by_so_9nnw-c693.csv,15999924,41787,34,zstd -3,1154426,13.8596,208.07,1152.32
datos_rentabilidades_de_los_fondos_de_inversió_qhpu-8ixx.csv,15999780,41753,26,brotli -q11,1869702,8.5574,0.76,441.3
datos_rentabilidades_de_los_fondos_de_inversió_qhpu-8ixx.csv,15999780,41753,26,bzip2 -9,2293302,6.9767,17.57,79.33
datos_rentabilidades_de_los_fondos_de_inversió_qhpu-8ixx.csv,15999780,41753,26,feather+lz4,4070258,3.9309,2383.01,5299.53
datos_rentabilidades_de_los_fondos_de_inversió_qhpu-8ixx.csv,15999780,41753,26,feather+zstd,3526082,4.5376,921.07,1957.87
datos_rentabilidades_de_los_fondos_de_inversió_qhpu-8ixx.csv,15999780,41753,26,gzip -9,3368785,4.7494,16.06,998.99
datos_rentabilidades_de_los_fondos_de_inversió_qhpu-8ixx.csv,15999780,41753,26,lz4 -9,4090480,3.9115,113.36,540.62
datos_rentabilidades_de_los_fondos_de_inversió_qhpu-8ixx.csv,15999780,41753,26,orc+snappy,3477071,4.6015,992.74,2827.74
datos_rentabilidades_de_los_fondos_de_inversió_qhpu-8ixx.csv,15999780,41753,26,orc+zlib,2765037,5.7865,263.41,937.85
datos_rentabilidades_de_los_fondos_de_inversió_qhpu-8ixx.csv,15999780,41753,26,orc+zstd,2812490,5.6888,781.78,2182.44
datos_rentabilidades_de_los_fondos_de_inversió_qhpu-8ixx.csv,15999780,41753,26,parquet+brotli,2366164,6.7619,1.41,653.16
datos_rentabilidades_de_los_fondos_de_inversió_qhpu-8ixx.csv,15999780,41753,26,parquet+gzip,3042095,5.2595,151.14,1082.25
datos_rentabilidades_de_los_fondos_de_inversió_qhpu-8ixx.csv,15999780,41753,26,parquet+snappy,3574403,4.4762,737.28,418.82
datos_rentabilidades_de_los_fondos_de_inversió_qhpu-8ixx.csv,15999780,41753,26,parquet+zstd,2755651,5.8062,66.71,2114.17
datos_rentabilidades_de_los_fondos_de_inversió_qhpu-8ixx.csv,15999780,41753,26,polypress,1471970,10.8696,1.22,100.79
datos_rentabilidades_de_los_fondos_de_inversió_qhpu-8ixx.csv,15999780,41753,26,polypress+brotli,1453200,11.01,,
datos_rentabilidades_de_los_fondos_de_inversió_qhpu-8ixx.csv,15999780,41753,26,polypress+zstd,1549916,10.323,,
datos_rentabilidades_de_los_fondos_de_inversió_qhpu-8ixx.csv,15999780,41753,26,xz -9e,1956604,8.1773,3.01,173.59
datos_rentabilidades_de_los_fondos_de_inversió_qhpu-8ixx.csv,15999780,41753,26,zstd -19,2024509,7.903,3.13,902.0
datos_rentabilidades_de_los_fondos_de_inversió_qhpu-8ixx.csv,15999780,41753,26,zstd -22,2017659,7.9299,2.47,846.1
datos_rentabilidades_de_los_fondos_de_inversió_qhpu-8ixx.csv,15999780,41753,26,zstd -3,2760003,5.797,197.13,782.15
data_property_assessment_data_from_local_asse_7vem-aaz7.csv,15999812,41221,103,brotli -q11,1495406,10.6993,0.89,561.36
data_property_assessment_data_from_local_asse_7vem-aaz7.csv,15999812,41221,103,bzip2 -9,1565764,10.2185,20.44,103.15
data_property_assessment_data_from_local_asse_7vem-aaz7.csv,15999812,41221,103,feather+lz4,6706826,2.3856,849.29,1813.24
data_property_assessment_data_from_local_asse_7vem-aaz7.csv,15999812,41221,103,feather+zstd,4001818,3.9981,444.81,757.63
data_property_assessment_data_from_local_asse_7vem-aaz7.csv,15999812,41221,103,gzip -9,2291665,6.9817,11.53,1256.85
data_property_assessment_data_from_local_asse_7vem-aaz7.csv,15999812,41221,103,lz4 -9,2657653,6.0203,102.79,684.75
data_property_assessment_data_from_local_asse_7vem-aaz7.csv,15999812,41221,103,orc+snappy,3050265,5.2454,299.38,657.83
data_property_assessment_data_from_local_asse_7vem-aaz7.csv,15999812,41221,103,orc+zlib,2236479,7.154,170.38,470.89
data_property_assessment_data_from_local_asse_7vem-aaz7.csv,15999812,41221,103,orc+zstd,2227537,7.1827,271.99,629.29
data_property_assessment_data_from_local_asse_7vem-aaz7.csv,15999812,41221,103,parquet+brotli,1911659,8.3696,2.5,445.18
data_property_assessment_data_from_local_asse_7vem-aaz7.csv,15999812,41221,103,parquet+gzip,2138895,7.4804,93.65,537.39
data_property_assessment_data_from_local_asse_7vem-aaz7.csv,15999812,41221,103,parquet+snappy,2784245,5.7466,366.89,539.7
data_property_assessment_data_from_local_asse_7vem-aaz7.csv,15999812,41221,103,parquet+zstd,2021658,7.9142,35.89,701.72
data_property_assessment_data_from_local_asse_7vem-aaz7.csv,15999812,41221,103,polypress,1121872,14.2617,1.34,67.81
data_property_assessment_data_from_local_asse_7vem-aaz7.csv,15999812,41221,103,polypress+brotli,1142002,14.0103,,
data_property_assessment_data_from_local_asse_7vem-aaz7.csv,15999812,41221,103,polypress+zstd,1247330,12.8272,,
data_property_assessment_data_from_local_asse_7vem-aaz7.csv,15999812,41221,103,xz -9e,1472596,10.865,2.36,235.51
data_property_assessment_data_from_local_asse_7vem-aaz7.csv,15999812,41221,103,zstd -19,1590503,10.0596,3.67,1013.21
data_property_assessment_data_from_local_asse_7vem-aaz7.csv,15999812,41221,103,zstd -22,1582300,10.1117,2.41,945.28
data_property_assessment_data_from_local_asse_7vem-aaz7.csv,15999812,41221,103,zstd -3,2282247,7.0106,199.56,877.0
datos_secop_ii_proveedores_registrados_qmzu-gj57.csv,15999734,40732,25,brotli -q11,2573633,6.2168,0.99,426.63
datos_secop_ii_proveedores_registrados_qmzu-gj57.csv,15999734,40732,25,bzip2 -9,2621587,6.1031,16.47,73.64
datos_secop_ii_proveedores_registrados_qmzu-gj57.csv,15999734,40732,25,feather+lz4,8849570,1.808,912.76,3415.85
datos_secop_ii_proveedores_registrados_qmzu-gj57.csv,15999734,40732,25,feather+zstd,5574722,2.8701,551.21,1415.89
datos_secop_ii_proveedores_registrados_qmzu-gj57.csv,15999734,40732,25,gzip -9,3791272,4.2201,24.75,896.05
datos_secop_ii_proveedores_registrados_qmzu-gj57.csv,15999734,40732,25,lz4 -9,4378327,3.6543,117.02,513.27
datos_secop_ii_proveedores_registrados_qmzu-gj57.csv,15999734,40732,25,orc+snappy,5286873,3.0263,410.79,1130.33
datos_secop_ii_proveedores_registrados_qmzu-gj57.csv,15999734,40732,25,orc+zlib,3609188,4.4331,180.55,530.67
datos_secop_ii_proveedores_registrados_qmzu-gj57.csv,15999734,40732,25,orc+zstd,3455984,4.6296,363.72,973.63
datos_secop_ii_proveedores_registrados_qmzu-gj57.csv,15999734,40732,25,parquet+brotli,3058276,5.2316,1.24,432.4
datos_secop_ii_proveedores_registrados_qmzu-gj57.csv,15999734,40732,25,parquet+gzip,3826816,4.181,55.08,498.87
datos_secop_ii_proveedores_registrados_qmzu-gj57.csv,15999734,40732,25,parquet+snappy,5739223,2.7878,405.27,348.09
datos_secop_ii_proveedores_registrados_qmzu-gj57.csv,15999734,40732,25,parquet+zstd,3415006,4.6851,14.36,855.18
datos_secop_ii_proveedores_registrados_qmzu-gj57.csv,15999734,40732,25,polypress,1965996,8.1382,1.29,97.08
datos_secop_ii_proveedores_registrados_qmzu-gj57.csv,15999734,40732,25,polypress+brotli,1950429,8.2032,,
datos_secop_ii_proveedores_registrados_qmzu-gj57.csv,15999734,40732,25,polypress+zstd,2024265,7.904,,
datos_secop_ii_proveedores_registrados_qmzu-gj57.csv,15999734,40732,25,xz -9e,2560588,6.2485,3.61,160.94
datos_secop_ii_proveedores_registrados_qmzu-gj57.csv,15999734,40732,25,zstd -19,2667217,5.9987,3.87,789.88
datos_secop_ii_proveedores_registrados_qmzu-gj57.csv,15999734,40732,25,zstd -22,2656189,6.0236,3.46,786.42
datos_secop_ii_proveedores_registrados_qmzu-gj57.csv,15999734,40732,25,zstd -3,3619799,4.4201,186.41,667.37
datos_registros_sanitarios_de_dispositivos_méd_y4qt-w6tk.csv,15999375,38962,20,brotli -q11,996325,16.0584,1.19,796.19
datos_registros_sanitarios_de_dispositivos_méd_y4qt-w6tk.csv,15999375,38962,20,bzip2 -9,2308890,6.9295,19.05,72.42
datos_registros_sanitarios_de_dispositivos_méd_y4qt-w6tk.csv,15999375,38962,20,feather+lz4,7164986,2.233,826.48,3068.42
datos_registros_sanitarios_de_dispositivos_méd_y4qt-w6tk.csv,15999375,38962,20,feather+zstd,4457410,3.5894,541.96,1341.67
datos_registros_sanitarios_de_dispositivos_méd_y4qt-w6tk.csv,15999375,38962,20,gzip -9,3874285,4.1296,36.03,908.23
datos_registros_sanitarios_de_dispositivos_méd_y4qt-w6tk.csv,15999375,38962,20,lz4 -9,4103318,3.8991,125.51,527.35
datos_registros_sanitarios_de_dispositivos_méd_y4qt-w6tk.csv,15999375,38962,20,orc+snappy,5150248,3.1065,442.67,1183.91
datos_registros_sanitarios_de_dispositivos_méd_y4qt-w6tk.csv,15999375,38962,20,orc+zlib,3684687,4.3421,179.94,513.65
datos_registros_sanitarios_de_dispositivos_méd_y4qt-w6tk.csv,15999375,38962,20,orc+zstd,3514246,4.5527,353.25,937.4
datos_registros_sanitarios_de_dispositivos_méd_y4qt-w6tk.csv,15999375,38962,20,parquet+brotli,1298644,12.3201,3.62,823.27
datos_registros_sanitarios_de_dispositivos_méd_y4qt-w6tk.csv,15999375,38962,20,parquet+gzip,1573150,10.1703,115.56,886.59
datos_registros_sanitarios_de_dispositivos_méd_y4qt-w6tk.csv,15999375,38962,20,parquet+snappy,2345204,6.8222,745.19,824.33
datos_registros_sanitarios_de_dispositivos_méd_y4qt-w6tk.csv,15999375,38962,20,parquet+zstd,1326496,12.0614,29.84,1363.95
datos_registros_sanitarios_de_dispositivos_méd_y4qt-w6tk.csv,15999375,38962,20,polypress,897444,17.8277,2.79,157.6
datos_registros_sanitarios_de_dispositivos_méd_y4qt-w6tk.csv,15999375,38962,20,polypress+brotli,889091,17.9952,,
datos_registros_sanitarios_de_dispositivos_méd_y4qt-w6tk.csv,15999375,38962,20,polypress+zstd,952721,16.7933,,
datos_registros_sanitarios_de_dispositivos_méd_y4qt-w6tk.csv,15999375,38962,20,xz -9e,981376,16.303,4.15,340.46
datos_registros_sanitarios_de_dispositivos_méd_y4qt-w6tk.csv,15999375,38962,20,zstd -19,1099084,14.557,4.2,1189.87
datos_registros_sanitarios_de_dispositivos_méd_y4qt-w6tk.csv,15999375,38962,20,zstd -22,1023408,15.6334,2.29,1201.63
datos_registros_sanitarios_de_dispositivos_méd_y4qt-w6tk.csv,15999375,38962,20,zstd -3,2347641,6.8151,200.81,857.47
data_behavioral_risk_factor_surveillance_syst_dttw-5yxu.csv,15999745,38971,27,brotli -q11,660398,24.2274,0.84,831.68
data_behavioral_risk_factor_surveillance_syst_dttw-5yxu.csv,15999745,38971,27,bzip2 -9,596917,26.804,18.53,121.33
data_behavioral_risk_factor_surveillance_syst_dttw-5yxu.csv,15999745,38971,27,gzip -9,960800,16.6525,43.02,1884.57
data_behavioral_risk_factor_surveillance_syst_dttw-5yxu.csv,15999745,38971,27,lz4 -9,1172526,13.6455,169.28,1042.6
data_behavioral_risk_factor_surveillance_syst_dttw-5yxu.csv,15999745,38971,27,polypress,230624,69.3759,5.41,236.91
data_behavioral_risk_factor_surveillance_syst_dttw-5yxu.csv,15999745,38971,27,polypress+brotli,221008,72.3944,,
data_behavioral_risk_factor_surveillance_syst_dttw-5yxu.csv,15999745,38971,27,polypress+zstd,248169,64.4712,,
data_behavioral_risk_factor_surveillance_syst_dttw-5yxu.csv,15999745,38971,27,xz -9e,640108,24.9954,4.12,377.65
data_behavioral_risk_factor_surveillance_syst_dttw-5yxu.csv,15999745,38971,27,zstd -19,720579,22.204,4.46,1365.62
data_behavioral_risk_factor_surveillance_syst_dttw-5yxu.csv,15999745,38971,27,zstd -22,703928,22.7292,2.77,1344.25
data_behavioral_risk_factor_surveillance_syst_dttw-5yxu.csv,15999745,38971,27,zstd -3,1029712,15.5381,211.24,1212.21
datos_registro_especial_de_prestadores_y_sedes_c36g-9fc2.csv,15999643,38502,22,brotli -q11,1804656,8.8658,1.03,508.86
datos_registro_especial_de_prestadores_y_sedes_c36g-9fc2.csv,15999643,38502,22,bzip2 -9,2125133,7.5288,20.02,94.1
datos_registro_especial_de_prestadores_y_sedes_c36g-9fc2.csv,15999643,38502,22,feather+lz4,7426946,2.1543,985.28,3350.68
datos_registro_especial_de_prestadores_y_sedes_c36g-9fc2.csv,15999643,38502,22,feather+zstd,4746210,3.371,598.93,1465.42
datos_registro_especial_de_prestadores_y_sedes_c36g-9fc2.csv,15999643,38502,22,gzip -9,2623102,6.0995,36.4,1184.62
datos_registro_especial_de_prestadores_y_sedes_c36g-9fc2.csv,15999643,38502,22,lz4 -9,3034718,5.2722,128.85,641.5
datos_registro_especial_de_prestadores_y_sedes_c36g-9fc2.csv,15999643,38502,22,orc+snappy,4843412,3.3034,510.76,1163.68
datos_registro_especial_de_prestadores_y_sedes_c36g-9fc2.csv,15999643,38502,22,orc+zlib,3365459,4.7541,200.35,568.45
datos_registro_especial_de_prestadores_y_sedes_c36g-9fc2.csv,15999643,38502,22,orc+zstd,3132061,5.1083,422.48,1069.22
datos_registro_especial_de_prestadores_y_sedes_c36g-9fc2.csv,15999643,38502,22,parquet+brotli,2872725,5.5695,1.46,493.8
datos_registro_especial_de_prestadores_y_sedes_c36g-9fc2.csv,15999643,38502,22,parquet+gzip,3573180,4.4777,57.65,520.77
datos_registro_especial_de_prestadores_y_sedes_c36g-9fc2.csv,15999643,38502,22,parquet+snappy,5380339,2.9737,438.95,358.98
datos_registro_especial_de_prestadores_y_sedes_c36g-9fc2.csv,15999643,38502,22,parquet+zstd,3052906,5.2408,14.17,908.55
datos_registro_especial_de_prestadores_y_sedes_c36g-9fc2.csv,15999643,38502,22,polypress,1407883,11.3643,1.39,135.78
datos_registro_especial_de_prestadores_y_sedes_c36g-9fc2.csv,15999643,38502,22,polypress+brotli,1421068,11.2589,,
datos_registro_especial_de_prestadores_y_sedes_c36g-9fc2.csv,15999643,38502,22,polypress+zstd,1467565,10.9022,,
datos_registro_especial_de_prestadores_y_sedes_c36g-9fc2.csv,15999643,38502,22,xz -9e,1813248,8.8237,2.97,209.59
datos_registro_especial_de_prestadores_y_sedes_c36g-9fc2.csv,15999643,38502,22,zstd -19,1908189,8.3847,3.66,950.26
datos_registro_especial_de_prestadores_y_sedes_c36g-9fc2.csv,15999643,38502,22,zstd -22,1902936,8.4079,2.77,863.31
datos_registro_especial_de_prestadores_y_sedes_c36g-9fc2.csv,15999643,38502,22,zstd -3,2513807,6.3647,199.96,831.75
data_2015_street_tree_census_tree_data_uvpi-gqnh.csv,15999636,37941,45,brotli -q11,1290579,12.3973,0.9,563.33
data_2015_street_tree_census_tree_data_uvpi-gqnh.csv,15999636,37941,45,bzip2 -9,1829984,8.743,15.83,83.22
data_2015_street_tree_census_tree_data_uvpi-gqnh.csv,15999636,37941,45,feather+lz4,8225178,1.9452,1010.14,2738.29
data_2015_street_tree_census_tree_data_uvpi-gqnh.csv,15999636,37941,45,feather+zstd,5027906,3.1822,541.2,1006.33
data_2015_street_tree_census_tree_data_uvpi-gqnh.csv,15999636,37941,45,gzip -9,3053565,5.2397,11.39,1049.31
data_2015_street_tree_census_tree_data_uvpi-gqnh.csv,15999636,37941,45,lz4 -9,3324070,4.8133,111.57,607.98
data_2015_street_tree_census_tree_data_uvpi-gqnh.csv,15999636,37941,45,orc+snappy,3791275,4.2201,378.05,1226.22
data_2015_street_tree_census_tree_data_uvpi-gqnh.csv,15999636,37941,45,orc+zlib,2723688,5.8743,183.18,635.99
data_2015_street_tree_census_tree_data_uvpi-gqnh.csv,15999636,37941,45,orc+zstd,2885811,5.5442,341.38,1009.44
data_2015_street_tree_census_tree_data_uvpi-gqnh.csv,15999636,37941,45,parquet+brotli,2185336,7.3214,1.94,577.09
data_2015_street_tree_census_tree_data_uvpi-gqnh.csv,15999636,37941,45,parquet+gzip,2586162,6.1866,112.57,802.35
data_2015_street_tree_census_tree_data_uvpi-gqnh.csv,15999636,37941,45,parquet+snappy,3241056,4.9366,516.35,395.89
data_2015_street_tree_census_tree_data_uvpi-gqnh.csv,15999636,37941,45,parquet+zstd,2477317,6.4585,49.39,1161.31
data_2015_street_tree_census_tree_data_uvpi-gqnh.csv,15999636,37941,45,polypress,1320082,12.1202,1.14,79.91
data_2015_street_tree_census_tree_data_uvpi-gqnh.csv,15999636,37941,45,polypress+brotli,1265618,12.6418,,
data_2015_street_tree_census_tree_data_uvpi-gqnh.csv,15999636,37941,45,polypress+zstd,1415576,11.3026,,
data_2015_street_tree_census_tree_data_uvpi-gqnh.csv,15999636,37941,45,xz -9e,1343924,11.9052,3.6,225.37
data_2015_street_tree_census_tree_data_uvpi-gqnh.csv,15999636,37941,45,zstd -19,1439018,11.1184,3.52,1052.33
data_2015_street_tree_census_tree_data_uvpi-gqnh.csv,15999636,37941,45,zstd -22,1435834,11.1431,3.03,1064.15
data_2015_street_tree_census_tree_data_uvpi-gqnh.csv,15999636,37941,45,zstd -3,2512372,6.3683,194.9,826.25
data_legacy_baton_rouge_traffic_incidents_201_2tu5-7kif.csv,15999923,36826,34,brotli -q11,921295,17.3668,0.89,797.71
data_legacy_baton_rouge_traffic_incidents_201_2tu5-7kif.csv,15999923,36826,34,bzip2 -9,992420,16.1221,16.78,85.83
data_legacy_baton_rouge_traffic_incidents_201_2tu5-7kif.csv,15999923,36826,34,gzip -9,1820207,8.7902,37.57,1401.16
data_legacy_baton_rouge_traffic_incidents_201_2tu5-7kif.csv,15999923,36826,34,lz4 -9,2101622,7.6131,126.45,775.64
data_legacy_baton_rouge_traffic_incidents_201_2tu5-7kif.csv,15999923,36826,34,polypress,518926,30.8328,3.11,150.34
data_legacy_baton_rouge_traffic_incidents_201_2tu5-7kif.csv,15999923,36826,34,polypress+brotli,533704,29.979,,
data_legacy_baton_rouge_traffic_incidents_201_2tu5-7kif.csv,15999923,36826,34,polypress+zstd,576608,27.7484,,
data_legacy_baton_rouge_traffic_incidents_201_2tu5-7kif.csv,15999923,36826,34,xz -9e,888344,18.011,3.42,341.59
data_legacy_baton_rouge_traffic_incidents_201_2tu5-7kif.csv,15999923,36826,34,zstd -19,958099,16.6997,3.39,1238.67
data_legacy_baton_rouge_traffic_incidents_201_2tu5-7kif.csv,15999923,36826,34,zstd -22,946490,16.9045,2.82,1210.84
data_legacy_baton_rouge_traffic_incidents_201_2tu5-7kif.csv,15999923,36826,34,zstd -3,1926357,8.3058,208.94,950.95
data_nutrition_physical_activity_and_obesity_hn4x-zwk7.csv,15999542,36222,33,brotli -q11,418143,38.2633,0.93,1068.19
data_nutrition_physical_activity_and_obesity_hn4x-zwk7.csv,15999542,36222,33,bzip2 -9,441254,36.2593,15.08,101.48
data_nutrition_physical_activity_and_obesity_hn4x-zwk7.csv,15999542,36222,33,gzip -9,802444,19.9385,61.8,2017.04
data_nutrition_physical_activity_and_obesity_hn4x-zwk7.csv,15999542,36222,33,lz4 -9,1038996,15.399,168.01,1075.23
data_nutrition_physical_activity_and_obesity_hn4x-zwk7.csv,15999542,36222,33,polypress,161437,99.107,5.68,248.44
data_nutrition_physical_activity_and_obesity_hn4x-zwk7.csv,15999542,36222,33,polypress+brotli,159642,100.2214,,
data_nutrition_physical_activity_and_obesity_hn4x-zwk7.csv,15999542,36222,33,polypress+zstd,180318,88.7296,,
data_nutrition_physical_activity_and_obesity_hn4x-zwk7.csv,15999542,36222,33,xz -9e,383108,41.7625,3.93,464.15
data_nutrition_physical_activity_and_obesity_hn4x-zwk7.csv,15999542,36222,33,zstd -19,462527,34.5916,3.98,1510.23
data_nutrition_physical_activity_and_obesity_hn4x-zwk7.csv,15999542,36222,33,zstd -22,437926,36.5348,2.35,1501.71
data_nutrition_physical_activity_and_obesity_hn4x-zwk7.csv,15999542,36222,33,zstd -3,901258,17.7525,220.12,1293.83
health_certificate_of_need_applications_beginni_h343-jwie.csv,15999570,21458,87,brotli -q11,1228621,13.0224,1.07,696.97
health_certificate_of_need_applications_beginni_h343-jwie.csv,15999570,21458,87,bzip2 -9,1475721,10.8419,21.41,89.92
health_certificate_of_need_applications_beginni_h343-jwie.csv,15999570,21458,87,feather+lz4,6021858,2.6569,788.77,2145.02
health_certificate_of_need_applications_beginni_h343-jwie.csv,15999570,21458,87,feather+zstd,3893882,4.1089,435.94,988.31
health_certificate_of_need_applications_beginni_h343-jwie.csv,15999570,21458,87,gzip -9,2506238,6.3839,30.51,1197.74
health_certificate_of_need_applications_beginni_h343-jwie.csv,15999570,21458,87,lz4 -9,2753236,5.8112,112.6,651.96
health_certificate_of_need_applications_beginni_h343-jwie.csv,15999570,21458,87,orc+snappy,3555860,4.4995,371.89,994.31
health_certificate_of_need_applications_beginni_h343-jwie.csv,15999570,21458,87,orc+zlib,2635800,6.0701,189.26,538.52
health_certificate_of_need_applications_beginni_h343-jwie.csv,15999570,21458,87,orc+zstd,2621332,6.1036,311.77,819.69
health_certificate_of_need_applications_beginni_h343-jwie.csv,15999570,21458,87,parquet+brotli,1865110,8.5784,2.67,561.08
health_certificate_of_need_applications_beginni_h343-jwie.csv,15999570,21458,87,parquet+gzip,2151884,7.4351,104.69,656.69
health_certificate_of_need_applications_beginni_h343-jwie.csv,15999570,21458,87,parquet+snappy,3041297,5.2608,493.71,680.02
health_certificate_of_need_applications_beginni_h343-jwie.csv,15999570,21458,87,parquet+zstd,1903876,8.4037,23.62,949.09
health_certificate_of_need_applications_beginni_h343-jwie.csv,15999570,21458,87,polypress,938485,17.0483,1.52,140.2
health_certificate_of_need_applications_beginni_h343-jwie.csv,15999570,21458,87,polypress+brotli,966779,16.5494,,
health_certificate_of_need_applications_beginni_h343-jwie.csv,15999570,21458,87,polypress+zstd,1041646,15.3599,,
health_certificate_of_need_applications_beginni_h343-jwie.csv,15999570,21458,87,xz -9e,1216444,13.1527,3.92,288.52
